year,age,sex,people
2003,83,F,308
2003,84,F,242
2003,85,F,229
2003,86,F,263
2003,87,F,238
2003,88,F,231
2003,89,F,195
2003,90,F,184
2003,91,F,100
2003,92,F,105
2003,93,F,88
2003,94,F,63
2003,95,F,30
2003,96,F,21
2003,97,F,18
2003,98,F,18
2003,99,F,11
2003,100,F,27
2004,0,M,526
2004,1,M,582
2004,2,M,579
2004,3,M,541
2004,4,M,596
2004,5,M,584
2004,6,M,585
2004,7,M,631
2004,8,M,647
2004,9,M,682
2004,10,M,658
2004,11,M,776
2004,12,M,722
2004,13,M,801
2004,14,M,763
2004,15,M,763
2004,16,M,756
2004,17,M,798
2004,18,M,840
2004,19,M,829
2004,20,M,843
2004,21,M,860
2004,22,M,865
2004,23,M,886
2004,24,M,892
2004,25,M,929
2004,26,M,953
2004,27,M,955
2004,28,M,965
2004,29,M,1000
2004,30,M,1026
2004,31,M,974
2004,32,M,964
2004,33,M,983
2004,34,M,947
2004,35,M,959
2004,36,M,942
2004,37,M,1044
2004,38,M,1002
2004,39,M,1083
2004,40,M,939
2004,41,M,968
2004,42,M,937
2004,43,M,943
2004,44,M,950
2004,45,M,896
2004,46,M,892
2004,47,M,938
2004,48,M,930
2004,49,M,854
2004,50,M,821
2004,51,M,799
2004,52,M,832
2004,53,M,820
2004,54,M,844
2004,55,M,854
2004,56,M,870
2004,57,M,850
2004,58,M,736
2004,59,M,584
2004,60,M,678
2004,61,M,681
2004,62,M,671
2004,63,M,789
2004,64,M,756
2004,65,M,742
2004,66,M,678
2004,67,M,644
2004,68,M,714
2004,69,M,691
2004,70,M,716
2004,71,M,636
2004,72,M,651
2004,73,M,649
2004,74,M,577
2004,75,M,538
2004,76,M,542
2004,77,M,480
2004,78,M,464
2004,79,M,437
2004,80,M,380
2004,81,M,321
2004,82,M,270
2004,83,M,275
2004,84,M,182
2004,85,M,113
2004,86,M,108
2004,87,M,98
2004,88,M,115
2004,89,M,88
2004,90,M,74
2004,91,M,56
2004,92,M,35
2004,93,M,34
2004,94,M,20
2004,95,M,15
2004,96,M,9
2004,97,M,9
2004,98,M,3
2004,99,M,3
2004,100,M,9
2004,0,F,498
2004,1,F,505
2004,2,F,498
2004,3,F,511
2004,4,F,589
2004,5,F,570
2004,6,F,561
2004,7,F,608
2004,8,F,589
2004,9,F,606
2004,10,F,691
2004,11,F,721
2004,12,F,739
2004,13,F,754
2004,14,F,732
2004,15,F,756
2004,16,F,715
2004,17,F,724
2004,18,F,720
2004,19,F,784
2004,20,F,782
2004,21,F,861
2004,22,F,812
2004,23,F,841
2004,24,F,802
2004,25,F,855
2004,26,F,829
2004,27,F,943
2004,28,F,920
2004,29,F,917
2004,30,F,943
2004,31,F,908
2004,32,F,1048
2004,33,F,936
2004,34,F,1014
2004,35,F,966
2004,36,F,1018
2004,37,F,1087
2004,38,F,1074
2004,39,F,1115
2004,40,F,1146
2004,41,F,1076
2004,42,F,1066
2004,43,F,1019
2004,44,F,1033
2004,45,F,1039
2004,46,F,997
2004,47,F,1010
2004,48,F,977
2004,49,F,960
2004,50,F,883
2004,51,F,864
2004,52,F,868
2004,53,F,957
2004,54,F,958
2004,55,F,1027
2004,56,F,969
2004,57,F,1007
2004,58,F,779
2004,59,F,723
2004,60,F,880
2004,61,F,847
2004,62,F,852
2004,63,F,924
2004,64,F,938
2004,65,F,903
2004,66,F,923
2004,67,F,885
2004,68,F,870
2004,69,F,849
2004,70,F,931
2004,71,F,885
2004,72,F,842
2004,73,F,923
2004,74,F,828
2004,75,F,783
2004,76,F,798
2004,77,F,723
2004,78,F,732
2004,79,F,691
2004,80,F,632
2004,81,F,571
2004,82,F,574
2004,83,F,436
2004,84,F,280
2004,85,F,227
2004,86,F,208
2004,87,F,248
2004,88,F,212
2004,89,F,206
2004,90,F,170
2004,91,F,149
2004,92,F,90
2004,93,F,86
2004,94,F,64
2004,95,F,50
2004,96,F,26
2004,97,F,15
2004,98,F,9
2004,99,F,16
2004,100,F,33
2005,0,M,509
2005,1,M,524
2005,2,M,580
2005,3,M,577
2005,4,M,537
2005,5,M,601
2005,6,M,585
2005,7,M,587
2005,8,M,628
2005,9,M,650
2005,10,M,688
2005,11,M,658
2005,12,M,786
2005,13,M,722
2005,14,M,803
2005,15,M,763
2005,16,M,759
2005,17,M,755
2005,18,M,795
2005,19,M,838
2005,20,M,814
2005,21,M,837
2005,22,M,843
2005,23,M,842
2005,24,M,864
2005,25,M,881
2005,26,M,909
2005,27,M,936
2005,28,M,917
2005,29,M,955
2005,30,M,961
2005,31,M,1002
2005,32,M,944
2005,33,M,931
2005,34,M,965
2005,35,M,924
2005,36,M,945
2005,37,M,933
2005,38,M,1040
2005,39,M,985
2005,40,M,1068
2005,41,M,942
2005,42,M,971
2005,43,M,934
2005,44,M,943
2005,45,M,933
2005,46,M,896
2005,47,M,887
2005,48,M,932
2005,49,M,927
2005,50,M,854
2005,51,M,807
2005,52,M,787
2005,53,M,824
2005,54,M,804
2005,55,M,819
2005,56,M,843
2005,57,M,852
2005,58,M,836
2005,59,M,730
2005,60,M,572
2005,61,M,667
2005,62,M,666
2005,63,M,662
2005,64,M,770
2005,65,M,747
2005,66,M,729
2005,67,M,666
2005,68,M,625
2005,69,M,691
2005,70,M,670
2005,71,M,699
2005,72,M,618
2005,73,M,621
2005,74,M,620
2005,75,M,552
2005,76,M,512
2005,77,M,516
2005,78,M,448
2005,79,M,432
2005,80,M,402
2005,81,M,353
2005,82,M,302
2005,83,M,248
2005,84,M,248
2005,85,M,162
2005,86,M,94
2005,87,M,93
2005,88,M,83
2005,89,M,99
2005,90,M,66
2005,91,M,62
2005,92,M,42
2005,93,M,27
2005,94,M,22
2005,95,M,13
2005,96,M,13
2005,97,M,9
2005,98,M,5
2005,99,M,2
2005,100,M,12
2005,0,F,512
2005,1,F,495
2005,2,F,493
2005,3,F,507
2005,4,F,515
2005,5,F,589
2005,6,F,579
2005,7,F,565
2005,8,F,611
2005,9,F,596
2005,10,F,604
2005,11,F,695
2005,12,F,717
2005,13,F,740
2005,14,F,759
2005,15,F,739
2005,16,F,754
2005,17,F,721
2005,18,F,723
2005,19,F,720
2005,20,F,781
2005,21,F,771
2005,22,F,856
2005,23,F,799
2005,24,F,832
2005,25,F,800
2005,26,F,845
2005,27,F,809
2005,28,F,941
2005,29,F,912
2005,30,F,898
2005,31,F,935
2005,32,F,904
2005,33,F,1066
2005,34,F,938
2005,35,F,1024
2005,36,F,974
2005,37,F,1020
2005,38,F,1111
2005,39,F,1080
2005,40,F,1118
2005,41,F,1162
2005,42,F,1097
2005,43,F,1084
2005,44,F,1045
2005,45,F,1055
2005,46,F,1057
2005,47,F,1026
2005,48,F,1017
2005,49,F,990
2005,50,F,966
2005,51,F,897
2005,52,F,871
2005,53,F,872
2005,54,F,960
2005,55,F,961
2005,56,F,1024
2005,57,F,978
2005,58,F,995
2005,59,F,776
2005,60,F,729
2005,61,F,874
2005,62,F,846
2005,63,F,844
2005,64,F,924
2005,65,F,934
2005,66,F,892
2005,67,F,917
2005,68,F,877
2005,69,F,865
2005,70,F,842
2005,71,F,914
2005,72,F,877
2005,73,F,827
2005,74,F,912
2005,75,F,807
2005,76,F,768
2005,77,F,777
2005,78,F,702
2005,79,F,704
2005,80,F,673
2005,81,F,612
2005,82,F,546
2005,83,F,543
2005,84,F,414
2005,85,F,265
2005,86,F,201
2005,87,F,182
2005,88,F,221
2005,89,F,188
2005,90,F,184
2005,91,F,148
2005,92,F,119
2005,93,F,72
2005,94,F,68
2005,95,F,49
2005,96,F,39
2005,97,F,21
2005,98,F,12
2005,99,F,3
2005,100,F,36
2006,0,M,527
2006,1,M,512
2006,2,M,543
2006,3,M,577
2006,4,M,578
2006,5,M,542
2006,6,M,612
2006,7,M,581
2006,8,M,584
2006,9,M,635
2006,10,M,647
2006,11,M,684
2006,12,M,673
2006,13,M,785
2006,14,M,719
2006,15,M,801
2006,16,M,771
2006,17,M,760
2006,18,M,756
2006,19,M,794
2006,20,M,824
2006,21,M,806
2006,22,M,826
2006,23,M,835
2006,24,M,828
2006,25,M,844
2006,26,M,848
2006,27,M,877
2006,28,M,904
2006,29,M,889
2006,30,M,913
2006,31,M,935
2006,32,M,983
2006,33,M,914
2006,34,M,913
2006,35,M,962
2006,36,M,920
2006,37,M,926
2006,38,M,919
2006,39,M,1040
2006,40,M,980
2006,41,M,1068
2006,42,M,953
2006,43,M,968
2006,44,M,925
2006,45,M,942
2006,46,M,938
2006,47,M,898
2006,48,M,887
2006,49,M,928
2006,50,M,923
2006,51,M,848
2006,52,M,802
2006,53,M,785
2006,54,M,821
2006,55,M,790
2006,56,M,820
2006,57,M,840
2006,58,M,844
2006,59,M,825
2006,60,M,726
2006,61,M,562
2006,62,M,654
2006,63,M,659
2006,64,M,655
2006,65,M,768
2006,66,M,732
2006,67,M,722
2006,68,M,652
2006,69,M,613
2006,70,M,673
2006,71,M,648
2006,72,M,676
2006,73,M,598
2006,74,M,598
2006,75,M,599
2006,76,M,525
2006,77,M,481
2006,78,M,484
2006,79,M,425
2006,80,M,398
2006,81,M,366
2006,82,M,318
2006,83,M,264
2006,84,M,212
2006,85,M,218
2006,86,M,142
2006,87,M,77
2006,88,M,78
2006,89,M,68
2006,90,M,80
2006,91,M,53
2006,92,M,52
2006,93,M,31
2006,94,M,20
2006,95,M,15
2006,96,M,10
2006,97,M,5
2006,98,M,4
2006,99,M,2
2006,100,M,7
2006,0,F,518
2006,1,F,521
2006,2,F,501
2006,3,F,492
2006,4,F,519
2006,5,F,510
2006,6,F,596
2006,7,F,574
2006,8,F,569
2006,9,F,614
2006,10,F,590
2006,11,F,605
2006,12,F,695
2006,13,F,719
2006,14,F,745
2006,15,F,758
2006,16,F,744
2006,17,F,752
2006,18,F,717
2006,19,F,722
2006,20,F,720
2006,21,F,772
2006,22,F,762
2006,23,F,861
2006,24,F,789
2006,25,F,814
2006,26,F,780
2006,27,F,842
2006,28,F,792
2006,29,F,912
2006,30,F,884
2006,31,F,906
2006,32,F,943
2006,33,F,892
2006,34,F,1062
2006,35,F,940
2006,36,F,1039
2006,37,F,976
2006,38,F,1035
2006,39,F,1133
2006,40,F,1081
2006,41,F,1134
2006,42,F,1159
2006,43,F,1094
2006,44,F,1089
2006,45,F,1056
2006,46,F,1052
2006,47,F,1057
2006,48,F,1034
2006,49,F,1014
2006,50,F,986
2006,51,F,964
2006,52,F,897
2006,53,F,872
2006,54,F,881
2006,55,F,953
2006,56,F,960
2006,57,F,1020
2006,58,F,968
2006,59,F,992
2006,60,F,771
2006,61,F,725
2006,62,F,872
2006,63,F,834
2006,64,F,844
2006,65,F,912
2006,66,F,924
2006,67,F,888
2006,68,F,909
2006,69,F,865
2006,70,F,859
2006,71,F,833
2006,72,F,903
2006,73,F,860
2006,74,F,819
2006,75,F,900
2006,76,F,770
2006,77,F,745
2006,78,F,764
2006,79,F,685
2006,80,F,671
2006,81,F,643
2006,82,F,577
2006,83,F,517
2006,84,F,492
2006,85,F,382
2006,86,F,244
2006,87,F,180
2006,88,F,166
2006,89,F,189
2006,90,F,159
2006,91,F,143
2006,92,F,127
2006,93,F,97
2006,94,F,58
2006,95,F,53
2006,96,F,37
2006,97,F,28
2006,98,F,15
2006,99,F,8
2006,100,F,31
2007,0,M,519
2007,1,M,531
2007,2,M,513
2007,3,M,534
2007,4,M,586
2007,5,M,576
2007,6,M,533
2007,7,M,620
2007,8,M,587
2007,9,M,582
2007,10,M,636
2007,11,M,649
2007,12,M,683
2007,13,M,675
2007,14,M,788
2007,15,M,718
2007,16,M,803
2007,17,M,775
2007,18,M,764
2007,19,M,762
2007,20,M,784
2007,21,M,813
2007,22,M,800
2007,23,M,824
2007,24,M,813
2007,25,M,796
2007,26,M,808
2007,27,M,824
2007,28,M,850
2007,29,M,869
2007,30,M,855
2007,31,M,880
2007,32,M,904
2007,33,M,951
2007,34,M,883
2007,35,M,900
2007,36,M,931
2007,37,M,913
2007,38,M,920
2007,39,M,931
2007,40,M,1022
2007,41,M,963
2007,42,M,1055
2007,43,M,948
2007,44,M,976
2007,45,M,919
2007,46,M,938
2007,47,M,937
2007,48,M,891
2007,49,M,891
2007,50,M,928
2007,51,M,917
2007,52,M,844
2007,53,M,793
2007,54,M,777
2007,55,M,815
2007,56,M,776
2007,57,M,814
2007,58,M,837
2007,59,M,839
2007,60,M,814
2007,61,M,713
2007,62,M,549
2007,63,M,643
2007,64,M,645
2007,65,M,641
2007,66,M,756
2007,67,M,716
2007,68,M,709
2007,69,M,636
2007,70,M,595
2007,71,M,652
2007,72,M,636
2007,73,M,651
2007,74,M,579
2007,75,M,579
2007,76,M,566
2007,77,M,501
2007,78,M,455
2007,79,M,453
2007,80,M,408
2007,81,M,372
2007,82,M,345
2007,83,M,290
2007,84,M,243
2007,85,M,194
2007,86,M,197
2007,87,M,126
2007,88,M,66
2007,89,M,63
2007,90,M,60
2007,91,M,65
2007,92,M,35
2007,93,M,41
2007,94,M,23
2007,95,M,15
2007,96,M,7
2007,97,M,9
2007,98,M,4
2007,99,M,2
2007,100,M,8
2007,0,F,474
2007,1,F,511
2007,2,F,526
2007,3,F,503
2007,4,F,491
2007,5,F,515
2007,6,F,495
2007,7,F,592
2007,8,F,571
2007,9,F,572
2007,10,F,614
2007,11,F,589
2007,12,F,596
2007,13,F,693
2007,14,F,723
2007,15,F,738
2007,16,F,755
2007,17,F,744
2007,18,F,750
2007,19,F,715
2007,20,F,719
2007,21,F,699
2007,22,F,755
2007,23,F,751
2007,24,F,848
2007,25,F,757
2007,26,F,783
2007,27,F,754
2007,28,F,805
2007,29,F,747
2007,30,F,856
2007,31,F,852
2007,32,F,884
2007,33,F,918
2007,34,F,886
2007,35,F,1045
2007,36,F,931
2007,37,F,1015
2007,38,F,965
2007,39,F,1019
2007,40,F,1113
2007,41,F,1078
2007,42,F,1134
2007,43,F,1147
2007,44,F,1085
2007,45,F,1080
2007,46,F,1053
2007,47,F,1048
2007,48,F,1052
2007,49,F,1022
2007,50,F,1001
2007,51,F,981
2007,52,F,958
2007,53,F,891
2007,54,F,862
2007,55,F,872
2007,56,F,943
2007,57,F,958
2007,58,F,1008
2007,59,F,961
2007,60,F,987
2007,61,F,766
2007,62,F,730
2007,63,F,864
2007,64,F,829
2007,65,F,833
2007,66,F,906
2007,67,F,919
2007,68,F,883
2007,69,F,898
2007,70,F,847
2007,71,F,849
2007,72,F,825
2007,73,F,892
2007,74,F,840
2007,75,F,805
2007,76,F,888
2007,77,F,754
2007,78,F,734
2007,79,F,740
2007,80,F,659
2007,81,F,642
2007,82,F,599
2007,83,F,543
2007,84,F,493
2007,85,F,449
2007,86,F,355
2007,87,F,225
2007,88,F,155
2007,89,F,143
2007,90,F,167
2007,91,F,138
2007,92,F,117
2007,93,F,105
2007,94,F,76
2007,95,F,43
2007,96,F,41
2007,97,F,30
2007,98,F,24
2007,99,F,5
2007,100,F,29
2008,0,M,484
2008,1,M,526
2008,2,M,521
2008,3,M,518
2008,4,M,550
2008,5,M,588
2008,6,M,593
2008,7,M,532
2008,8,M,626
2008,9,M,587
2008,10,M,590
2008,11,M,645
2008,12,M,653
2008,13,M,694
2008,14,M,688
2008,15,M,803
2008,16,M,716
2008,17,M,813
2008,18,M,787
2008,19,M,770
2008,20,M,764
2008,21,M,772
2008,22,M,811
2008,23,M,784
2008,24,M,811
2008,25,M,811
2008,26,M,775
2008,27,M,785
2008,28,M,803
2008,29,M,834
2008,30,M,832
2008,31,M,836
2008,32,M,847
2008,33,M,888
2008,34,M,944
2008,35,M,874
2008,36,M,898
2008,37,M,928
2008,38,M,926
2008,39,M,918
2008,40,M,955
2008,41,M,1034
2008,42,M,970
2008,43,M,1062
2008,44,M,932
2008,45,M,978
2008,46,M,928
2008,47,M,949
2008,48,M,944
2008,49,M,896
2008,50,M,894
2008,51,M,937
2008,52,M,922
2008,53,M,839
2008,54,M,792
2008,55,M,778
2008,56,M,809
2008,57,M,775
2008,58,M,808
2008,59,M,837
2008,60,M,834
2008,61,M,810
2008,62,M,696
2008,63,M,536
2008,64,M,645
2008,65,M,634
2008,66,M,641
2008,67,M,742
2008,68,M,707
2008,69,M,700
2008,70,M,620
2008,71,M,585
2008,72,M,630
2008,73,M,613
2008,74,M,638
2008,75,M,558
2008,76,M,551
2008,77,M,536
2008,78,M,475
2008,79,M,431
2008,80,M,430
2008,81,M,376
2008,82,M,349
2008,83,M,316
2008,84,M,261
2008,85,M,214
2008,86,M,170
2008,87,M,163
2008,88,M,103
2008,89,M,56
2008,90,M,50
2008,91,M,48
2008,92,M,47
2008,93,M,31
2008,94,M,32
2008,95,M,12
2008,96,M,12
2008,97,M,2
2008,98,M,5
2008,99,M,4
2008,100,M,8
2008,0,F,535
2008,1,F,472
2008,2,F,514
2008,3,F,539
2008,4,F,516
2008,5,F,498
2008,6,F,533
2008,7,F,498
2008,8,F,596
2008,9,F,571
2008,10,F,580
2008,11,F,611
2008,12,F,591
2008,13,F,604
2008,14,F,699
2008,15,F,731
2008,16,F,745
2008,17,F,762
2008,18,F,745
2008,19,F,748
2008,20,F,715
2008,21,F,712
2008,22,F,690
2008,23,F,748
2008,24,F,747
2008,25,F,828
2008,26,F,737
2008,27,F,751
2008,28,F,751
2008,29,F,777
2008,30,F,738
2008,31,F,850
2008,32,F,861
2008,33,F,905
2008,34,F,917
2008,35,F,914
2008,36,F,1050
2008,37,F,944
2008,38,F,1025
2008,39,F,986
2008,40,F,1029
2008,41,F,1121
2008,42,F,1095
2008,43,F,1148
2008,44,F,1152
2008,45,F,1089
2008,46,F,1090
2008,47,F,1057
2008,48,F,1057
2008,49,F,1060
2008,50,F,1025
2008,51,F,989
2008,52,F,991
2008,53,F,955
2008,54,F,895
2008,55,F,862
2008,56,F,860
2008,57,F,944
2008,58,F,954
2008,59,F,1010
2008,60,F,963
2008,61,F,976
2008,62,F,753
2008,63,F,731
2008,64,F,853
2008,65,F,821
2008,66,F,832
2008,67,F,896
2008,68,F,916
2008,69,F,873
2008,70,F,895
2008,71,F,844
2008,72,F,841
2008,73,F,815
2008,74,F,875
2008,75,F,820
2008,76,F,787
2008,77,F,857
2008,78,F,737
2008,79,F,715
2008,80,F,720
2008,81,F,622
2008,82,F,608
2008,83,F,559
2008,84,F,517
2008,85,F,461
2008,86,F,397
2008,87,F,314
2008,88,F,198
2008,89,F,135
2008,90,F,120
2008,91,F,144
2008,92,F,113
2008,93,F,105
2008,94,F,73
2008,95,F,67
2008,96,F,36
2008,97,F,26
2008,98,F,20
2008,99,F,15
2008,100,F,21
2009,0,M,554
2009,1,M,475
2009,2,M,542
2009,3,M,517
2009,4,M,532
2009,5,M,565
2009,6,M,591
2009,7,M,599
2009,8,M,541
2009,9,M,632
2009,10,M,588
2009,11,M,602
2009,12,M,653
2009,13,M,654
2009,14,M,699
2009,15,M,698
2009,16,M,800
2009,17,M,724
2009,18,M,817
2009,19,M,794
2009,20,M,779
2009,21,M,769
2009,22,M,767
2009,23,M,814
2009,24,M,784
2009,25,M,820
2009,26,M,802
2009,27,M,759
2009,28,M,781
2009,29,M,785
2009,30,M,824
2009,31,M,822
2009,32,M,819
2009,33,M,830
2009,34,M,875
2009,35,M,917
2009,36,M,872
2009,37,M,884
2009,38,M,921
2009,39,M,917
2009,40,M,922
2009,41,M,953
2009,42,M,1048
2009,43,M,980
2009,44,M,1068
2009,45,M,927
2009,46,M,979
2009,47,M,934
2009,48,M,951
2009,49,M,945
2009,50,M,898
2009,51,M,896
2009,52,M,942
2009,53,M,927
2009,54,M,847
2009,55,M,785
2009,56,M,778
2009,57,M,805
2009,58,M,772
2009,59,M,810
2009,60,M,826
2009,61,M,818
2009,62,M,798
2009,63,M,684
2009,64,M,532
2009,65,M,641
2009,66,M,630
2009,67,M,635
2009,68,M,729
2009,69,M,693
2009,70,M,683
2009,71,M,609
2009,72,M,558
2009,73,M,613
2009,74,M,593
2009,75,M,616
2009,76,M,539
2009,77,M,518
2009,78,M,519
2009,79,M,445
2009,80,M,412
2009,81,M,402
2009,82,M,337
2009,83,M,315
2009,84,M,279
2009,85,M,245
2009,86,M,184
2009,87,M,139
2009,88,M,127
2009,89,M,89
2009,90,M,46
2009,91,M,40
2009,92,M,41
2009,93,M,36
2009,94,M,19
2009,95,M,23
2009,96,M,7
2009,97,M,4
2009,98,M,2
2009,99,M,1
2009,100,M,10
2009,0,F,485
2009,1,F,527
2009,2,F,478
2009,3,F,518
2009,4,F,545
2009,5,F,531
2009,6,F,512
2009,7,F,545
2009,8,F,503
2009,9,F,597
2009,10,F,576
2009,11,F,591
2009,12,F,623
2009,13,F,602
2009,14,F,607
2009,15,F,698
2009,16,F,741
2009,17,F,749
2009,18,F,769
2009,19,F,749
2009,20,F,755
2009,21,F,722
2009,22,F,720
2009,23,F,694
2009,24,F,758
2009,25,F,751
2009,26,F,802
2009,27,F,731
2009,28,F,723
2009,29,F,750
2009,30,F,758
2009,31,F,728
2009,32,F,826
2009,33,F,864
2009,34,F,905
2009,35,F,923
2009,36,F,914
2009,37,F,1041
2009,38,F,945
2009,39,F,1027
2009,40,F,1012
2009,41,F,1038
2009,42,F,1144
2009,43,F,1099
2009,44,F,1160
2009,45,F,1155
2009,46,F,1110
2009,47,F,1116
2009,48,F,1078
2009,49,F,1067
2009,50,F,1058
2009,51,F,1037
2009,52,F,995
2009,53,F,1007
2009,54,F,958
2009,55,F,909
2009,56,F,852
2009,57,F,862
2009,58,F,938
2009,59,F,947
2009,60,F,1009
2009,61,F,965
2009,62,F,981
2009,63,F,752
2009,64,F,730
2009,65,F,853
2009,66,F,814
2009,67,F,825
2009,68,F,896
2009,69,F,912
2009,70,F,863
2009,71,F,885
2009,72,F,843
2009,73,F,826
2009,74,F,793
2009,75,F,852
2009,76,F,796
2009,77,F,767
2009,78,F,825
2009,79,F,716
2009,80,F,682
2009,81,F,686
2009,82,F,586
2009,83,F,579
2009,84,F,530
2009,85,F,471
2009,86,F,421
2009,87,F,357
2009,88,F,272
2009,89,F,168
2009,90,F,120
2009,91,F,105
2009,92,F,116
2009,93,F,85
2009,94,F,90
2009,95,F,51
2009,96,F,51
2009,97,F,23
2009,98,F,18
2009,99,F,10
2009,100,F,30
2010,0,M,477
2010,1,M,541
2010,2,M,470
2010,3,M,546
2010,4,M,526
2010,5,M,544
2010,6,M,569
2010,7,M,597
2010,8,M,609
2010,9,M,550
2010,10,M,642
2010,11,M,596
2010,12,M,607
2010,13,M,654
2010,14,M,658
2010,15,M,710
2010,16,M,698
2010,17,M,795
2010,18,M,726
2010,19,M,817
2010,20,M,791
2010,21,M,783
2010,22,M,773
2010,23,M,765
2010,24,M,807
2010,25,M,787
2010,26,M,798
2010,27,M,771
2010,28,M,737
2010,29,M,758
2010,30,M,759
2010,31,M,801
2010,32,M,800
2010,33,M,803
2010,34,M,808
2010,35,M,869
2010,36,M,915
2010,37,M,863
2010,38,M,880
2010,39,M,927
2010,40,M,920
2010,41,M,922
2010,42,M,957
2010,43,M,1042
2010,44,M,978
2010,45,M,1067
2010,46,M,918
2010,47,M,971
2010,48,M,931
2010,49,M,957
2010,50,M,936
2010,51,M,902
2010,52,M,895
2010,53,M,941
2010,54,M,925
2010,55,M,844
2010,56,M,777
2010,57,M,775
2010,58,M,793
2010,59,M,769
2010,60,M,807
2010,61,M,815
2010,62,M,810
2010,63,M,791
2010,64,M,672
2010,65,M,526
2010,66,M,632
2010,67,M,620
2010,68,M,626
2010,69,M,716
2010,70,M,684
2010,71,M,674
2010,72,M,599
2010,73,M,546
2010,74,M,595
2010,75,M,571
2010,76,M,590
2010,77,M,510
2010,78,M,495
2010,79,M,485
2010,80,M,420
2010,81,M,396
2010,82,M,368
2010,83,M,300
2010,84,M,285
2010,85,M,254
2010,86,M,233
2010,87,M,168
2010,88,M,116
2010,89,M,112
2010,90,M,74
2010,91,M,43
2010,92,M,34
2010,93,M,35
2010,94,M,27
2010,95,M,10
2010,96,M,21
2010,97,M,8
2010,98,M,4
2010,99,M,1
2010,100,M,12
2010,0,F,483
2010,1,F,486
2010,2,F,526
2010,3,F,475
2010,4,F,512
2010,5,F,552
2010,6,F,539
2010,7,F,519
2010,8,F,552
2010,9,F,505
2010,10,F,603
2010,11,F,576
2010,12,F,585
2010,13,F,626
2010,14,F,609
2010,15,F,609
2010,16,F,696
2010,17,F,744
2010,18,F,755
2010,19,F,766
2010,20,F,740
2010,21,F,749
2010,22,F,713
2010,23,F,723
2010,24,F,702
2010,25,F,748
2010,26,F,755
2010,27,F,791
2010,28,F,706
2010,29,F,709
2010,30,F,719
2010,31,F,746
2010,32,F,723
2010,33,F,836
2010,34,F,856
2010,35,F,901
2010,36,F,927
2010,37,F,922
2010,38,F,1042
2010,39,F,951
2010,40,F,1016
2010,41,F,1022
2010,42,F,1040
2010,43,F,1141
2010,44,F,1092
2010,45,F,1153
2010,46,F,1154
2010,47,F,1110
2010,48,F,1120
2010,49,F,1084
2010,50,F,1065
2010,51,F,1066
2010,52,F,1029
2010,53,F,989
2010,54,F,1007
2010,55,F,954
2010,56,F,908
2010,57,F,840
2010,58,F,855
2010,59,F,930
2010,60,F,941
2010,61,F,996
2010,62,F,949
2010,63,F,971
2010,64,F,747
2010,65,F,731
2010,66,F,852
2010,67,F,813
2010,68,F,816
2010,69,F,894
2010,70,F,907
2010,71,F,855
2010,72,F,879
2010,73,F,836
2010,74,F,813
2010,75,F,774
2010,76,F,834
2010,77,F,776
2010,78,F,734
2010,79,F,806
2010,80,F,690
2010,81,F,656
2010,82,F,658
2010,83,F,541
2010,84,F,548
2010,85,F,488
2010,86,F,437
2010,87,F,391
2010,88,F,315
2010,89,F,237
2010,90,F,139
2010,91,F,101
2010,92,F,94
2010,93,F,98
2010,94,F,69
2010,95,F,68
2010,96,F,40
2010,97,F,41
2010,98,F,20
2010,99,F,12
2010,100,F,31
2011,0,M,492
2011,1,M,485
2011,2,M,527
2011,3,M,467
2011,4,M,553
2011,5,M,525
2011,6,M,559
2011,7,M,574
2011,8,M,600
2011,9,M,613
2011,10,M,553
2011,11,M,637
2011,12,M,600
2011,13,M,614
2011,14,M,655
2011,15,M,666
2011,16,M,717
2011,17,M,707
2011,18,M,797
2011,19,M,730
2011,20,M,817
2011,21,M,790
2011,22,M,782
2011,23,M,770
2011,24,M,766
2011,25,M,811
2011,26,M,778
2011,27,M,788
2011,28,M,753
2011,29,M,721
2011,30,M,721
2011,31,M,733
2011,32,M,788
2011,33,M,787
2011,34,M,788
2011,35,M,806
2011,36,M,855
2011,37,M,888
2011,38,M,879
2011,39,M,876
2011,40,M,908
2011,41,M,921
2011,42,M,917
2011,43,M,967
2011,44,M,1045
2011,45,M,981
2011,46,M,1061
2011,47,M,905
2011,48,M,967
2011,49,M,926
2011,50,M,948
2011,51,M,938
2011,52,M,899
2011,53,M,896
2011,54,M,932
2011,55,M,914
2011,56,M,840
2011,57,M,774
2011,58,M,780
2011,59,M,793
2011,60,M,764
2011,61,M,798
2011,62,M,812
2011,63,M,807
2011,64,M,785
2011,65,M,660
2011,66,M,516
2011,67,M,624
2011,68,M,617
2011,69,M,618
2011,70,M,705
2011,71,M,675
2011,72,M,661
2011,73,M,587
2011,74,M,533
2011,75,M,580
2011,76,M,553
2011,77,M,568
2011,78,M,495
2011,79,M,471
2011,80,M,464
2011,81,M,400
2011,82,M,366
2011,83,M,329
2011,84,M,276
2011,85,M,248
2011,86,M,239
2011,87,M,209
2011,88,M,146
2011,89,M,101
2011,90,M,102
2011,91,M,61
2011,92,M,35
2011,93,M,27
2011,94,M,25
2011,95,M,22
2011,96,M,10
2011,97,M,15
2011,98,M,7
2011,99,M,4
2011,100,M,11
2011,0,F,467
2011,1,F,466
2011,2,F,485
2011,3,F,515
2011,4,F,475
2011,5,F,521
2011,6,F,554
